meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.12945253,0.080859983,0.11312187,0.060300501,0.214557596,0.154257095,0.326033034,2.269432223,0.9686231,0.758297394,0.215025042,0.12945253,0.106217488,0.018539977,0.137931034,0.659179688,0.0703125,5.1015625,5.03125,0.154968944,male
0.183109873,0.070924936,0.194513274,0.133495575,0.246238938,0.112743363,1.372064516,4.554386499,0.946217294,0.637123448,0.243761062,0.183109873,0.120867692,0.037383178,0.253968254,0.696875,0.0078125,5.8203125,5.8125,0.105342742,male
0.195051923,0.059411235,0.215384615,0.136032389,0.244291498,0.108259109,1.403234237,4.605497424,0.920988799,0.419247565,0.232672065,0.195051923,0.115489456,0.039119804,0.231884058,0.891493056,0.1328125,6.6953125,6.5625,0.165979853,male
0.194983781,0.060560142,0.213674776,0.133725992,0.246299616,0.112573624,1.849313594,7.311027595,0.914560761,0.438332956,0.259564661,0.194983781,0.114290921,0.04519774,0.155339806,0.358258929,0.15625,0.6640625,0.5078125,0.383846154,male
0.183124768,0.059820084,0.202359882,0.132979351,0.227551622,0.094572271,2.120305466,8.974591921,0.925890098,0.528519618,0.225899705,0.183124768,0.114168261,0.034934498,0.183908046,0.627297794,0.15625,5.1015625,4.9453125,0.158609795,male
0.186511165,0.074868024,0.207727975,0.128098918,0.251437403,0.123338485,1.671352491,6.058996227,0.94248048,0.640310785,0.270479134,0.186511165,0.118449278,0.016080402,0.225352113,0.890190972,0.1875,4.46875,4.28125,0.199012452,male
0.18630726,0.069013094,0.200283286,0.133654391,0.251048159,0.117393768,1.79433615,6.687467069,0.92454441,0.533616803,0.141586402,0.18630726,0.109308144,0.01836969,0.205128205,0.8828125,0.0078125,6.9921875,6.984375,0.174310216,male
0.187740126,0.056735652,0.209435484,0.12983871,0.228064516,0.098225806,2.082501981,7.92682084,0.897567661,0.386046775,0.225241935,0.187740126,0.114190616,0.042895442,0.181818182,0.393629808,0.203125,1.1328125,0.9296875,0.322829132,male
0.188610535,0.07079888,0.199247649,0.132978056,0.258934169,0.125956113,2.815702443,12.36788815,0.911562522,0.53318423,0.262445141,0.188610535,0.117812684,0.017917133,0.168421053,0.295496324,0.1328125,0.671875,0.5390625,0.324275362,male
0.187126949,0.059577128,0.209517241,0.132275862,0.233655172,0.10137931,1.879899648,6.761889674,0.914311289,0.482245587,0.228827586,0.187126949,0.110099145,0.062745098,0.155339806,0.546875,0.1640625,2.625,2.4609375,0.233015873,male
0.189498676,0.061545444,0.210338819,0.129564376,0.24286544,0.113301065,1.611482012,6.02226577,0.922321815,0.443906519,0.237444337,0.189498676,0.115241022,0.027874564,0.231884058,0.689732143,0.0078125,4.7265625,4.71875,0.1555065,male
0.178618409,0.072884926,0.205609756,0.125853659,0.24,0.114146341,1.679567466,5.848873109,0.940483464,0.602450322,0.209756098,0.178618409,0.111133356,0.016048144,0.16,0.984627016,0.03125,6.6796875,6.6484375,0.21536529,male
0.175614173,0.062979937,0.2,0.119661017,0.22,0.100338983,2.623436363,11.39969186,0.922510573,0.558088211,0.218305085,0.175614173,0.107823584,0.04,0.150943396,1.000679348,0.15625,5.1328125,4.9765625,0.156843157,male
0.194780944,0.057614579,0.207011236,0.141573034,0.242876404,0.101303371,1.215027339,4.165964031,0.913199401,0.381898155,0.13905618,0.194780944,0.11278271,0.020539153,0.152380952,0.430338542,0.2265625,0.796875,0.5703125,0.367372354,male
0.177096209,0.060334624,0.183380282,0.132112676,0.22084507,0.088732394,0.891424514,3.172847806,0.940105652,0.585041956,0.2057277,0.177096209,0.109494614,0.015825915,0.166666667,0.3671875,0.15625,0.6640625,0.5078125,0.780769231,male
0.184848297,0.058034799,0.201025641,0.132820513,0.22974359,0.096923077,0.844985095,2.700128541,0.920048467,0.45282271,0.215384615,0.184848297,0.117045075,0.057971014,0.153846154,0.572716346,0.1484375,3.5703125,3.421875,0.212328767,male
0.186207925,0.065674017,0.213469388,0.126530612,0.240408163,0.113877551,1.582860975,5.266094078,0.914963924,0.478306892,0.232653061,0.186207925,0.116903802,0.035010941,0.197530864,1.387746711,0.1875,5.2578125,5.0703125,0.260828625,male
0.165026456,0.077152853,0.16193265,0.117657394,0.234494876,0.116837482,1.080536383,3.799856213,0.960322987,0.717651867,0.244743777,0.165026456,0.126415093,0.054607509,0.266666667,0.770970395,0.0390625,3.2578125,3.21875,0.301375405,male
0.085831607,0.091395121,0.058552279,0.005004468,0.147882038,0.142877569,9.649950243,113.7517586,0.842682091,0.43453765,0.001000894,0.085831607,0.09747191,0.016343207,0.231884058,0.132308468,0.0078125,1.4921875,1.484375,0.111578947,male
0.039363343,0.060447336,0.013587522,0.005580589,0.042946274,0.037365685,4.593055064,27.93409109,0.817450236,0.282281528,0.000727903,0.039363343,0.101011491,0.016048144,0.246153846,0.256103516,0.0078125,3.2421875,3.234375,0.13962911,male
0.146393371,0.069031621,0.153437713,0.088250511,0.197848877,0.109598366,2.068225812,8.583528352,0.952793809,0.670801596,0.08596324,0.146393371,0.094444023,0.026622296,0.25,0.521925403,0.015625,3.515625,3.5,0.227604167,male
0.132951182,0.064670457,0.12127907,0.087093023,0.179069767,0.091976744,1.5710869,5.865276839,0.964044435,0.728978029,0.102965116,0.132951182,0.115847134,0.016824395,0.275862069,0.170516304,0.0078125,2.1796875,2.171875,0.064379266,male
0.138353785,0.069579967,0.125502318,0.090231839,0.202102009,0.11187017,1.905303533,8.095748831,0.964538319,0.752012435,0.102782071,0.138353785,0.108020931,0.016032064,0.275862069,0.166666667,0.0078125,2.328125,2.3203125,0.019881353,male
0.171756112,0.06443706,0.203271984,0.113660532,0.223312883,0.109652352,2.259710221,7.888391918,0.904983407,0.479155009,0.208711656,0.171756112,0.113603862,0.020671835,0.25,0.59453125,0.0078125,5.390625,5.3828125,0.128124496,male
0.136473791,0.069882803,0.125074449,0.084216796,0.19761763,0.113400834,1.495338857,6.820077792,0.968907579,0.756296925,0.110232281,0.136473791,0.115771374,0.015701668,0.275862069,0.079799107,0.0078125,0.25,0.2421875,0.11497105,male
0.128093693,0.067690021,0.113769752,0.079849511,0.178871332,0.099021821,2.102202766,10.1588051,0.965489713,0.757001345,0.110820166,0.128093693,0.110586381,0.015841584,0.258064516,0.065272177,0.0078125,0.1328125,0.125,0.155,male
0.129027922,0.067386618,0.114680851,0.07856383,0.191569149,0.113005319,1.687865184,7.070531581,0.96300846,0.727981271,0.104069149,0.129027922,0.106148076,0.01799775,0.275862069,0.104082661,0.0078125,0.25,0.2421875,0.11483871,male
0.150227241,0.071960304,0.134344313,0.099714108,0.216134245,0.116420137,2.295308766,12.15723541,0.96354498,0.736459988,0.108241144,0.150227241,0.112769325,0.015640274,0.275862069,0.089732143,0.0078125,0.2578125,0.25,0.154094828,male
0.122134467,0.066607316,0.111121076,0.077847534,0.176883408,0.099035874,1.978382527,7.918522835,0.956180915,0.690305434,0.102331839,0.122134467,0.08061413,0.015794669,0.271186441,0.056848404,0.0078125,0.203125,0.1953125,0.14,male
0.142488926,0.067023892,0.121935484,0.097507331,0.205073314,0.107565982,2.446713404,10.72639432,0.952632731,0.694812118,0.105307918,0.142488926,0.071168145,0.015701668,0.25,0.068834459,0.0078125,0.21875,0.2109375,0.147089947,male
0.128814532,0.063844887,0.117585769,0.086988564,0.176111817,0.089123253,2.105031804,8.855812297,0.959210217,0.721283778,0.118653113,0.128814532,0.132928295,0.015701668,0.275862069,0.08266129,0.0078125,0.171875,0.1640625,0.097222222,male
0.183966745,0.047836742,0.186221692,0.144171633,0.223933254,0.079761621,1.620490922,5.719073039,0.904727677,0.153505495,0.217926103,0.183966745,0.108979335,0.019277108,0.275862069,0.620605469,0.140625,4.6796875,4.5390625,0.029505778,male
0.173630395,0.044739312,0.162564991,0.144610052,0.206967071,0.062357019,2.068888018,7.922213942,0.89925216,0.149987968,0.154558059,0.173630395,0.11102423,0.016393443,0.275862069,1.094105114,0.0078125,5.8046875,5.796875,0.260107817,male
0.181191469,0.049023091,0.170655509,0.144295676,0.227280335,0.082984658,1.486376369,5.063168129,0.913509429,0.16160072,0.240948396,0.181191469,0.111842683,0.016048144,0.242424242,0.960181452,0.1015625,6.78125,6.6796875,0.174430329,male
0.184187313,0.050418737,0.186423927,0.141274382,0.228296489,0.087022107,1.073867545,3.420227703,0.913538543,0.169765511,0.230117035,0.184187313,0.118520134,0.020645161,0.25,0.791015625,0.0078125,4.640625,4.6328125,0.21826066,male
0.187038223,0.05083193,0.190920465,0.140625559,0.232457551,0.091831993,1.624925257,5.753837771,0.910367627,0.148896749,0.136621984,0.187038223,0.118736603,0.021419009,0.25,0.750339674,0.0078125,4.8203125,4.8125,0.15211039,male
0.187508938,0.049014101,0.19804878,0.142708158,0.227485282,0.084777124,1.5184037,5.593186483,0.915248375,0.176672317,0.215710681,0.187508938,0.099407161,0.018223235,0.228571429,1.397235577,0.1015625,5.953125,5.8515625,0.286771251,male
0.193306449,0.050839785,0.216294278,0.146103542,0.231553134,0.085449591,2.088316739,7.715960378,0.889678512,0.143810038,0.226212534,0.193306449,0.127126036,0.02946593,0.275862069,1.098557692,0.1015625,4.8203125,4.71875,0.198509934,male
0.192391211,0.04908261,0.208844884,0.142926293,0.231331133,0.08840484,1.985700716,7.05373454,0.895856989,0.144397375,0.225170517,0.192391211,0.119014022,0.043715847,0.246153846,1.454241071,0.1484375,6.03125,5.8828125,0.27749004,male
0.193976816,0.047609826,0.214527363,0.154278607,0.226716418,0.072437811,3.119277697,15.88183236,0.88984638,0.151429239,0.219402985,0.193976816,0.106929575,0.062992126,0.177777778,1.338020833,0.1015625,5.9296875,5.828125,0.355640338,male
0.184306164,0.049444201,0.190169794,0.141376229,0.226201966,0.084825737,1.327988643,4.58830242,0.912275841,0.158158856,0.138123324,0.184306164,0.110918126,0.019253911,0.253968254,0.806361607,0.1015625,4.6328125,4.53125,0.207790549,male
0.195273945,0.064522323,0.215517774,0.135239567,0.254034003,0.118794436,1.65347634,5.663781422,0.91569537,0.434247015,0.269397218,0.195273945,0.125526606,0.018757327,0.258064516,0.990885417,0.046875,6.6015625,6.5546875,0.152291689,male
0.189331395,0.064976398,0.189868496,0.135437393,0.253104631,0.117667238,1.949538836,7.220739675,0.921480105,0.460855622,0.144562607,0.189331395,0.122067729,0.023460411,0.23880597,1.088694853,0.125,6.703125,6.578125,0.188620168,male
0.170462848,0.075547672,0.169767719,0.112567004,0.240309708,0.127742704,1.301146974,4.114985939,0.963778151,0.73482202,0.242310899,0.170462848,0.129275822,0.03125,0.266666667,1.25,0.0078125,7,6.9921875,0.170018622,male
0.161490005,0.07285932,0.152508935,0.10687634,0.234167262,0.127290922,1.660726804,6.880295474,0.964797479,0.738278517,0.240571837,0.161490005,0.124194418,0.030075188,0.262295082,0.679315476,0.1171875,4.609375,4.4921875,0.164434783,male
0.153327066,0.07406214,0.151170213,0.089361702,0.21912234,0.129760638,1.228267519,4.506222779,0.963549092,0.714370628,0.21912234,0.153327066,0.127703404,0.017372421,0.23880597,1.916875,0.1171875,6.1015625,5.984375,0.378827439,male
0.18906495,0.06257629,0.219341421,0.123986135,0.237053726,0.113067591,2.378679132,8.80414254,0.904167563,0.443152959,0.230745234,0.18906495,0.100155311,0.020025031,0.146788991,1.631167763,0.2109375,5.8984375,5.6875,0.274725275,male
0.197205246,0.06263629,0.217355254,0.138098642,0.252780558,0.114681916,2.160030213,7.788738959,0.904791808,0.388797701,0.250979271,0.197205246,0.123514935,0.016161616,0.266666667,0.83984375,0.125,5.609375,5.484375,0.116734143,male
0.19925344,0.057116712,0.21793667,0.138998979,0.238815117,0.099816139,1.900356221,6.406944566,0.88682863,0.308462352,0.211644535,0.19925344,0.113920741,0.015732547,0.164948454,1.268229167,0.21875,3.96875,3.75,0.236217949,male
0.150704185,0.074210152,0.126940822,0.109528586,0.228465396,0.11893681,2.899579757,14.14196945,0.932454018,0.577056214,0.113600802,0.150704185,0.119849346,0.018079096,0.25,0.574739583,0.0078125,4.546875,4.5390625,0.105349971,male
0.138336323,0.085692655,0.126747891,0.060880975,0.238669166,0.177788191,2.668286003,13.51460667,0.943046922,0.611900029,0.125042174,0.138336323,0.138232927,0.016359918,0.275862069,1.106212798,0.0078125,4.421875,4.4140625,0.230973451,male
0.156862419,0.087961667,0.141661273,0.109039914,0.251607335,0.142567422,2.081013996,8.266440812,0.937566546,0.568057878,0.133505933,0.156862419,0.140524782,0.01880141,0.275862069,1.214021382,0.0078125,6.765625,6.7578125,0.215953757,male
0.152167925,0.082541597,0.133800738,0.105645756,0.238413284,0.132767528,1.501037139,5.54000052,0.948383454,0.647427437,0.125535055,0.152167925,0.109004754,0.017112299,0.228571429,0.681152344,0.0078125,4.828125,4.8203125,0.208497337,male
0.144681384,0.080931037,0.128402367,0.100788955,0.228086785,0.12729783,1.878624232,7.909795809,0.944391219,0.634353332,0.119566075,0.144681384,0.133456666,0.022630835,0.258064516,0.762408088,0.0078125,5.09375,5.0859375,0.246082949,male
0.162226813,0.081261044,0.145241661,0.116841389,0.245309735,0.128468346,1.858825539,6.937401716,0.94002076,0.601017705,0.133424098,0.162226813,0.134081632,0.02484472,0.275862069,0.7503125,0.0078125,4.453125,4.4453125,0.146634064,male
0.126679195,0.080213438,0.12368932,0.054519957,0.186515642,0.131995685,1.526507837,5.699980604,0.965978888,0.746130134,0.115987055,0.126679195,0.117862899,0.015857284,0.275862069,0.685112847,0.0078125,4.5546875,4.546875,0.259616451,male
0.157578737,0.079697947,0.147800587,0.116392962,0.240175953,0.123782991,2.022531872,8.132139058,0.944201739,0.639428914,0.126451613,0.157578737,0.131518644,0.031936128,0.25,0.435396635,0.0078125,4.9609375,4.953125,0.109490011,male
0.156462933,0.079267209,0.138357771,0.115366569,0.237096774,0.121730205,1.733695922,6.095760043,0.941224488,0.608401949,0.117419355,0.156462933,0.124489969,0.015920398,0.275862069,0.994904891,0.0078125,5.2734375,5.265625,0.325,male
0.130536603,0.085365685,0.127362086,0.050972919,0.209648947,0.158676028,1.649245861,6.034503181,0.95799279,0.698752994,0.121745236,0.130536603,0.131858635,0.019093079,0.242424242,0.878605769,0.0078125,4.59375,4.5859375,0.204429302,male
0.196022705,0.045093183,0.20425622,0.154452091,0.230640551,0.07618846,1.582575687,5.409745873,0.909849807,0.198080833,0.15015352,0.196022705,0.127690212,0.025,0.262295082,0.921164773,0.0078125,6.2578125,6.25,0.190086207,male
0.200513095,0.044939774,0.20991832,0.156009335,0.23033839,0.074329055,2.319576234,10.26277699,0.898911684,0.191797697,0.20991832,0.200513095,0.135308185,0.056939502,0.275862069,0.468327703,0.0078125,5.46875,5.4609375,0.084242796,male
0.199619534,0.042914817,0.201953544,0.165598571,0.228469327,0.062870756,1.546042025,6.1439651,0.909862179,0.19023622,0.203787969,0.199619534,0.136642802,0.025396825,0.275862069,1.1171875,0.1640625,6.015625,5.8515625,0.129935152,male
0.202450069,0.043619231,0.206862442,0.164667697,0.231962906,0.067295209,1.431084668,5.170581869,0.906898714,0.184217939,0.22568779,0.202450069,0.1324576,0.017204301,0.235294118,0.640950521,0.0078125,4.7890625,4.78125,0.08995098,male
0.207534422,0.051073832,0.221953932,0.154122319,0.251532963,0.097410643,1.596566808,6.751481107,0.905323554,0.188694733,0.251755361,0.207534422,0.131115848,0.02435312,0.275862069,0.901041667,0.15625,5.8984375,5.7421875,0.181802721,male
0.140716928,0.081793236,0.137723016,0.070793494,0.221350419,0.150556925,1.686963037,6.807623686,0.966392517,0.751093677,0.117161163,0.140716928,0.110488933,0.017039404,0.275862069,0.398148148,0.0078125,5.046875,5.0390625,0.116491868,male
0.212619817,0.049833012,0.226058543,0.163921035,0.256364874,0.092443839,1.277224224,4.12783208,0.906782557,0.180812811,0.238447924,0.212619817,0.119024042,0.020486556,0.23880597,0.671875,0.0078125,5.90625,5.8984375,0.124797645,male
0.201428029,0.044631111,0.201179625,0.16714924,0.236961573,0.069812332,0.962779158,2.99656468,0.908618197,0.186674892,0.229705094,0.201428029,0.129064343,0.018099548,0.271186441,0.852678571,0.1484375,6.1171875,5.96875,0.133025627,male
0.205776114,0.04494372,0.21103321,0.167896679,0.238671587,0.070774908,1.010616109,3.386514974,0.90998408,0.188334797,0.227564576,0.205776114,0.12905835,0.02022756,0.23880597,0.299045139,0.0078125,0.6484375,0.640625,0.270731707,male
0.206506938,0.048698956,0.208899476,0.161543592,0.255321582,0.09377799,1.70719575,6.065000288,0.905499333,0.173448945,0.159676036,0.206506938,0.128289248,0.016913319,0.262295082,1.334635417,0.15625,6.46875,6.3125,0.281331423,male
0.135916935,0.09111936,0.133030568,0.041082969,0.228157205,0.187074236,4.286667046,37.01635031,0.935641608,0.633295017,0,0.135916935,0.123620257,0.015904573,0.275862069,0.230324074,0.0078125,4.4140625,4.40625,0.098256501,male
0.159270116,0.080240429,0.145533923,0.121250737,0.241840708,0.120589971,2.952843706,22.8660296,0.934460251,0.580938543,0,0.159270116,0.127236489,0.018583043,0.262295082,0.485821759,0.0078125,4.359375,4.3515625,0.122800718,male
0.1603749,0.076347103,0.143242977,0.118679152,0.235702316,0.117023164,3.40864995,26.93859556,0.927764316,0.537783108,0,0.1603749,0.122719278,0.017699115,0.275862069,0.140429688,0.0078125,0.6953125,0.6875,0.10479798,male
0.160468201,0.077850797,0.149528796,0.125193717,0.239979058,0.11478534,2.907549994,19.86283324,0.940860875,0.610160512,0,0.160468201,0.141771681,0.016967126,0.266666667,0.350506757,0.0078125,4.8828125,4.875,0.119711538,male
0.130917547,0.088621873,0.129857072,0.042917693,0.214036471,0.171118778,2.539730034,20.10959893,0.964068209,0.738173785,0,0.130917547,0.122975812,0.017738359,0.253968254,0.253787879,0.0078125,4.375,4.3671875,0.078600179,male
0.137654743,0.084476597,0.133981016,0.072696817,0.222624232,0.149927415,3.999051671,42.12551564,0.93373752,0.5753546,0,0.137654743,0.148467075,0.039215686,0.271186441,0.280273438,0.0078125,4.453125,4.4453125,0.107740506,male
0.153446983,0.083613156,0.133629783,0.115387797,0.242792141,0.127404343,3.621846614,24.59135834,0.929504169,0.582089894,0,0.153446983,0.130283589,0.018735363,0.266666667,0.238064236,0.0078125,4.3359375,4.328125,0.08111804,male
0.163812989,0.073376986,0.152610442,0.126907631,0.220883534,0.093975904,6.988463589,121.3872915,0.936580057,0.566636505,0,0.163812989,0.117121916,0.021798365,0.25,0.609675481,0.0078125,4.8203125,4.8125,0.249631051,male
0.15293749,0.087001332,0.140069,0.104603253,0.241912272,0.137309019,3.718936071,43.12629121,0.949458215,0.659316984,0,0.15293749,0.116985402,0.018539977,0.271186441,0.525331439,0.0078125,4.1328125,4.125,0.230205279,male
0.154623105,0.08305633,0.138998979,0.113258427,0.239101124,0.125842697,3.128075501,23.30234636,0.943545343,0.627002141,0,0.154623105,0.128543213,0.015920398,0.266666667,0.261126894,0.0078125,4.984375,4.9765625,0.046752355,male
0.139546333,0.070247785,0.127355426,0.088421053,0.194853801,0.106432749,2.114537348,10.0704988,0.964297685,0.730375339,0.095334633,0.139546333,0.102370609,0.030245747,0.275862069,0.426915323,0.0234375,2.5234375,2.5,0.169166667,male
0.14173034,0.07228982,0.126800618,0.088500773,0.203400309,0.114899536,1.724980986,7.528767305,0.965826891,0.737768577,0.090664606,0.14173034,0.084838866,0.017353579,0.192771084,0.4890625,0.0078125,2.4609375,2.453125,0.241032518,male
0.152080516,0.071792648,0.164117227,0.094267334,0.207548249,0.113280915,1.78228207,6.785706802,0.953487075,0.667288349,0.060042888,0.152080516,0.088670973,0.026845638,0.156862745,0.597426471,0.0078125,3.953125,3.9453125,0.193145468,male
0.150002435,0.068327588,0.162543757,0.093932322,0.202893816,0.108961494,1.953073325,7.469801745,0.950158584,0.648722531,0.084130688,0.150002435,0.093507639,0.016343207,0.258064516,0.470982143,0.0078125,4.875,4.8671875,0.135586819,male
0.141262751,0.072699326,0.136797967,0.087878018,0.192833545,0.104955527,2.52838405,13.0989223,0.963082618,0.727168917,0.094993647,0.141262751,0.095860266,0.015857284,0.266666667,0.414362981,0.0078125,2.5859375,2.578125,0.144191919,male
0.14446144,0.069921983,0.148396095,0.087085077,0.198772664,0.111687587,2.025650261,8.292933318,0.959330443,0.708366596,0.084937238,0.14446144,0.09681669,0.017410229,0.262295082,0.669744318,0.0078125,4.8125,4.8046875,0.16300813,male
0.148932668,0.071697394,0.143202033,0.09339263,0.203506989,0.110114358,1.827554859,7.778716088,0.963970169,0.72488964,0.095171537,0.148932668,0.09079563,0.021276596,0.266666667,0.474537037,0.0078125,4.7734375,4.765625,0.153901639,male
0.147380705,0.070775538,0.140692688,0.095129192,0.210269379,0.115140187,1.773642161,6.832307134,0.957589014,0.695730682,0.096668499,0.147380705,0.102929925,0.015857284,0.275862069,0.37046371,0.015625,3.4921875,3.4765625,0.097869043,male
0.132709975,0.081995587,0.122855574,0.08287754,0.216035146,0.133157606,26.93501927,890.8453977,0.912579156,0.586009845,0,0.132709975,0.09164744,0.017410229,0.262295082,0.0078125,0.0078125,0.0078125,0,0,male
0.11555734,0.086030679,0.117162092,0.030305541,0.192853444,0.162547903,26.13693715,870.3048838,0.922941431,0.619477394,0,0.11555734,0.094866655,0.016649324,0.271186441,0.010318396,0.0078125,0.1328125,0.125,0.040865385,male
0.133108102,0.083778792,0.125357312,0.074339801,0.216393753,0.142053952,30.68466989,1116.036622,0.907382298,0.573354875,0,0.133108102,0.095086608,0.022727273,0.222222222,0.0078125,0.0078125,0.0078125,0,0,male
0.13340514,0.08826444,0.128546825,0.052744887,0.222583423,0.169838536,28.97624149,990.7798885,0.888299342,0.503554537,0,0.13340514,0.10690366,0.015670911,0.271186441,0.0078125,0.0078125,0.0078125,0,0,male
0.126405749,0.085713648,0.121131448,0.05171381,0.214542429,0.162828619,23.22549206,638.1274262,0.911996439,0.626266948,0,0.126405749,0.08590859,0.017391304,0.266666667,0.020359848,0.0078125,0.421875,0.4140625,0.0625,male
0.130041559,0.08485286,0.12482659,0.072427746,0.213641618,0.141213873,25.27605953,747.381444,0.862424386,0.471193175,0,0.130041559,0.079666795,0.018306636,0.266666667,0.0078125,0.0078125,0.0078125,0,0,male
0.128899304,0.089010276,0.124168013,0.049305331,0.222778675,0.173473344,23.64839921,659.3184273,0.865277681,0.47277959,0,0.128899304,0.090350059,0.025,0.266666667,0.0078125,0.0078125,0.0078125,0,0,male
0.138850844,0.078971465,0.130915141,0.105524126,0.205690516,0.100166389,23.08385363,632.726357,0.887582162,0.491839451,0,0.138850844,0.093863067,0.05,0.202531646,0.0078125,0.0078125,0.0078125,0,0,male
0.133107895,0.079634683,0.128146453,0.105080092,0.183676583,0.078596491,24.01834268,686.5881775,0.875579431,0.459350521,0,0.133107895,0.090805946,0.015655577,0.258064516,0.0078125,0.0078125,0.0078125,0,0,male
0.135603867,0.086122445,0.126901288,0.099261803,0.218712446,0.119450644,21.71489122,575.8605603,0.887039736,0.500550692,0,0.135603867,0.082045913,0.025,0.207792208,0.025146484,0.0078125,0.5625,0.5546875,0.064516129,male
0.129003126,0.070466,0.134948945,0.070524166,0.170782845,0.100258679,1.298188186,4.588311607,0.96403636,0.727163913,0.170211028,0.129003126,0.139353024,0.019207683,0.228571429,0.29857337,0.03125,3.609375,3.578125,0.103763776,male
0.125830381,0.077781662,0.12870317,0.05581172,0.170730067,0.114918348,1.330018622,5.444217993,0.967388776,0.712792357,0.137512008,0.125830381,0.136684211,0.015810277,0.275862069,0.242897727,0.0078125,5.4921875,5.484375,0.052859961,male
0.169634629,0.062352304,0.156538751,0.129149737,0.228592927,0.09944319,1.567229533,5.300784433,0.918329311,0.4406127,0.139473288,0.169634629,0.130410073,0.022889843,0.183908046,0.201746324,0.1171875,0.3984375,0.28125,0.307291667,male
0.1456762,0.066908976,0.145363065,0.11670669,0.172738708,0.056032018,1.928249409,6.91077607,0.935388031,0.564340578,0.116546598,0.1456762,0.120920853,0.015763547,0.205128205,0.360625,0.0234375,5,4.9765625,0.062794349,male
0.150660627,0.072067244,0.148004866,0.115304136,0.188540146,0.07323601,1.454416548,5.319291814,0.954526283,0.665344898,0.128248175,0.150660627,0.118406622,0.017353579,0.19047619,0.221354167,0.0078125,2.0703125,2.0625,0.113636364,male
0.137412268,0.094762718,0.1584,0.053688889,0.214577778,0.160888889,31.35506759,1045.528502,0.833948476,0.494854235,0,0.137412268,0.074020769,0.015779093,0.275862069,0.0078125,0.0078125,0.0078125,0,0,male
0.148504903,0.093163413,0.172495637,0.085514834,0.225596277,0.140081443,32.35073927,1122.219023,0.853310785,0.482366962,0,0.148504903,0.078179813,0.015936255,0.258064516,0.0078125,0.0078125,0.0078125,0,0,male
0.129494631,0.094534617,0.138825996,0.023480084,0.20427673,0.180796646,24.07525155,622.2092983,0.81449885,0.463573621,0,0.129494631,0.07448185,0.017039404,0.216216216,0.0078125,0.0078125,0.0078125,0,0,male
0.141017301,0.087606329,0.139022222,0.093866667,0.217244444,0.123377778,30.82275524,1022.06412,0.844112969,0.439875027,0,0.141017301,0.071610081,0.015984016,0.219178082,0.0078125,0.0078125,0.0078125,0,0,male
0.124434552,0.091993697,0.135808383,0.000239521,0.196407186,0.196167665,27.07823715,778.651891,0.815757102,0.503364579,0,0.124434552,0.076402186,0.017185822,0.205128205,0.0078125,0.0078125,0.0078125,0,0,male
0.140373168,0.0914652,0.151220401,0.081602914,0.216247723,0.134644809,25.69328867,711.1343104,0.842625568,0.466323019,0,0.140373168,0.064366703,0.015779093,0.16,0.0078125,0.0078125,0.0078125,0,0,male
0.142133366,0.091372001,0.157711523,0.081901692,0.208702659,0.126800967,27.50561261,811.2473156,0.855926723,0.505870653,0,0.142133366,0.073122644,0.016546019,0.172043011,0.0078125,0.0078125,0.0078125,0,0,male
0.136930257,0.089341607,0.156704545,0.070198864,0.208409091,0.138210227,29.46795062,927.373183,0.851999339,0.51485225,0,0.136930257,0.074691934,0.015655577,0.258064516,0.0078125,0.0078125,0.0078125,0,0,male
0.129408891,0.091720325,0.136923077,0.037884615,0.2,0.162115385,30.12734712,965.7262389,0.821234544,0.475372568,0,0.129408891,0.066563908,0.016,0.275862069,0.0078125,0.0078125,0.0078125,0,0,male
0.141598185,0.09251486,0.162378168,0.078596491,0.216959064,0.138362573,25.00577457,670.7577732,0.853836596,0.517810951,0,0.141598185,0.070249284,0.016260163,0.213333333,0.0078125,0.0078125,0.0078125,0,0,male
0.155171185,0.067961896,0.159920213,0.091223404,0.21837766,0.127154255,2.405710157,11.3021319,0.94438662,0.62517986,0.081170213,0.155171185,0.081689643,0.015640274,0.266666667,0.891493056,0.0078125,6.53125,6.5234375,0.208238069,male
0.164710428,0.067818483,0.169601386,0.098266898,0.228561525,0.130294627,1.437013603,4.798000994,0.947677667,0.634989919,0.160866551,0.164710428,0.085798977,0.015748031,0.266666667,0.784646739,0.0078125,5.75,5.7421875,0.219565922,male
0.169446228,0.060520408,0.190920465,0.108096515,0.213941019,0.105844504,1.969057079,6.624244837,0.92385904,0.539665849,0.195924933,0.169446228,0.08548453,0.01611279,0.152380952,0.396059783,0.0078125,2.7265625,2.71875,0.156677614,male
0.171524781,0.066652359,0.179106611,0.104562239,0.218796903,0.114234663,2.355883038,10.98910463,0.937555377,0.569748742,0.179773675,0.171524781,0.085489533,0.016666667,0.275862069,0.701522436,0.0625,4.7265625,4.6640625,0.20277061,male
0.165675768,0.068699759,0.173915806,0.099634631,0.21706116,0.117426529,2.11022156,8.703582688,0.946567439,0.644403201,0.176362192,0.165675768,0.08631501,0.016427105,0.228571429,0.676993534,0.0078125,3.3125,3.3046875,0.272743192,male
